SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	  1
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  9 18  6  0	   0.000000    	  -36.49532    	  -32.37242    	  0.1130792E-01	 -0.1302580    	   9.340899    	  -45.63895    	   69.03955    	  -38.64457    	   10.18516    	   0.000000    	   0.000000    	   50.35426    	   0.000000    	   0.000000    	   0.000000    	   14.36424    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1389749E-01
 1989  9 25  6  0	   0.000000    	  -36.52172    	  -32.45377    	  0.1130792E-01	 -0.1302580    	   9.506937    	  -46.84711    	   70.82243    	  -40.70453    	   10.46044    	   0.000000    	   0.000000    	   51.18136    	   0.000000    	   0.000000    	   0.000000    	   14.69057    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1565765E-01
 1989 10  2  6  0	   0.000000    	  -36.40410    	  -32.81868    	  0.1130792E-01	 -0.1302580    	   9.660698    	  -48.05391    	   72.59846    	  -42.51488    	   10.73571    	   0.000000    	   0.000000    	   51.92282    	   0.000000    	   0.000000    	   0.000000    	   15.00940    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1657786E-01
 1989 10  9  6  0	   0.000000    	  -35.71494    	  -33.94262    	  0.1130792E-01	 -0.1302580    	   9.764623    	  -49.25984    	   74.36833    	  -44.01076    	   11.01099    	   0.000000    	   0.000000    	   52.59815    	   0.000000    	   0.000000    	   0.000000    	   15.32242    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1739916E-01
 1989 10 16  6  0	   0.000000    	  -35.48208    	  -37.16262    	  0.1130792E-01	 -0.1302580    	   9.778328    	  -50.46625    	   76.13687    	  -42.90829    	   11.28626    	   0.000000    	   0.000000    	   53.31865    	   0.000000    	   0.000000    	   0.000000    	   15.63555    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1746462E-01
 1989 10 23  6  0	   0.000000    	  -37.01377    	  -39.36496    	  0.1130792E-01	 -0.1302580    	   9.779087    	  -51.67425    	   77.91380    	  -41.25018    	   11.56154    	   0.000000    	   0.000000    	   54.22839    	   0.000000    	   0.000000    	   0.000000    	   15.95728    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1797247E-01
 1989 10 30  6  0	   0.000000    	  -39.47700    	  -40.60517    	  0.1587365E-01	 -0.1490173    	   9.791842    	  -52.88364    	   79.70056    	  -39.85001    	   11.83681    	   0.000000    	   0.000000    	   55.35039    	   0.000000    	   0.000000    	   0.000000    	   16.28768    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1830909E-01
 1989 11  6  6  0	   0.000000    	  -42.85604    	  -41.60844    	  0.1587365E-01	 -0.1857616    	   9.791842    	  -54.09406    	   81.48965    	  -37.86424    	   12.11209    	   0.000000    	   0.000000    	   56.58905    	   0.000000    	   0.000000    	   0.000000    	   16.62857    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1853246E-01
 1989 11 13  6  0	   0.000000    	  -45.95181    	  -42.26265    	  0.1587365E-01	 -0.2227512    	   9.791842    	  -55.30499    	   83.28255    	  -36.76484    	   12.38736    	   0.000000    	   0.000000    	   58.06544    	   0.000000    	   0.000000    	   0.000000    	   16.98256    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1859265E-01
 1989 11 20  6  0	   0.000000    	  -45.91293    	  -42.28920    	  0.1587365E-01	 -0.2481689    	   9.800039    	  -56.51425    	   85.06780    	  -39.20533    	   12.66263    	   0.000000    	   0.000000    	   59.30416    	   0.000000    	   0.000000    	   0.000000    	   17.33931    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1994744E-01
