bebyggelse,indbygge_1,indbygge_2,indbygge_3,indbygge_4,indbygge_5,start,end,WSAID
,,,,,,"2010","2019","2869"
,,,,,,"1978","2019","2702"
,,,,,,"1978","2019","2033"
,,,,,,"1978","2019","3340"
,,,,,,"1978","2006","3156"
,,,,,,"1978","2019","2074"
,,,,,,"1978","2019","3355"
,,,,,,"1978","2019","2230"
,,,,,,"1978","2019","2076"
,,,,,,"2010","2019","2035"
,,,,,,"2006","2019","2701"
,,,,,,"2008","2019","2008"
,,,,,,"1978","2019","2038"
,,,,,,"1978","2019","3331"
,,,,,,"1978","2019","2825"
,,,,,,"1978","2019","3177"
,,,,,,"1978","2019","1996"
,,,,,,"1978","2013","3337"
,,,,,,"1978","2019","3433"
,,,,,,"1978","2019","2240"
,,,,,,"1978","2019","2016"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","2922"
,,,,,,"1997","2019","2063"
,,,,,,"1978","2019","2821"
,,,,,,"1978","2019","2074"
,,,,,,"1997","2019","2063"
,,,,,,"1978","2019","2157"
,,,,,,"1978","2019","3177"
,,,,,,"1978","2019","2095"
,,,,,,"1978","2005","1046"
,,,,,,"2013","2019","3157"
,,,,,,"1978","2019","3169"
,,,,,,"1978","2019","3178"
,,,,,,"1978","2019","2045"
,,,,,,"1978","2019","3164"
,,,,,,"1978","2019","2952"
,,,,,,"1986","2019","3162"
,,,,,,"1978","2019","2145"
,,,,,,"1978","2019","2076"
,,,,,,"1978","2019","3160"
,,,,,,"1978","2019","2241"
,,,,,,"1978","2019","3340"
,,,,,,"1978","2019","2241"
,,,,,,"1978","2019","2023"
,,,,,,"1978","2019","3430"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","2821"
,,,,,,"1995","2019","1952"
,,,,,,"1978","2019","3176"
,,,,,,"2010","2019","2930"
,,,,,,"1978","2019","1057"
,,,,,,"2000","2019","1995"
,,,,,,"1978","2019","3563"
,,,,,,"2010","2019","2869"
,,,,,,"2010","2019","2266"
,,,,,,"1978","2019","3169"
,,,,,,"1978","2019","2240"
,,,,,,"1978","2019","2234"
,,,,,,"2010","2019","2035"
,,,,,,"1989","2019","3175"
,,,,,,"1978","2019","2695"
,,,,,,"1989","2019","3175"
,,,,,,"2010","2019","2930"
,,,,,,"2017","2019","3392"
,,,,,,"1978","2019","2676"
,,,,,,"2010","2019","2930"
,,,,,,"1978","2019","2074"
,,,,,,"1978","2019","2215"
,,,,,,"1978","2019","3331"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","2952"
,,,,,,"2009","2019","2850"
,,,,,,"1978","2019","3563"
,,,,,,"2010","2019","2035"
,,,,,,"1978","2019","3183"
,,,,,,"2015","2016","4659"
,,,,,,"1978","2019","2241"
,,,,,,"1978","2019","3430"
,,,,,,"1995","2019","1062"
,,,,,,"1978","2019","1971"
,,,,,,"1978","2016","3359"
,,,,,,"1978","2019","2002"
,,,,,,"1995","2019","1062"
,,,,,,"1978","2019","2228"
,,,,,,"1986","2019","3162"
,,,,,,"2017","2019","2020"
,,,,,,"1978","2019","2241"
,,,,,,"2011","2019","3387"
,,,,,,"1978","2019","4682"
,,,,,,"1978","2019","2241"
,,,,,,"1978","2019","3564"
,,,,,,"1978","2019","3137"
,,,,,,"2006","2019","2939"
,,,,,,"1978","2019","3344"
,,,,,,"1978","2019","3567"
,,,,,,"1978","2019","4684"
,,,,,,"1978","2019","2240"
,,,,,,"1978","2019","2062"
,,,,,,"1978","2019","2240"
,,,,,,"1995","2019","1062"
,,,,,,"1978","2019","3341"
,,,,,,"1978","2019","2240"
,,,,,,"1978","2019","2230"
,,,,,,"1986","2019","3162"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","1942"
,,,,,,"1978","2019","2102"
,,,,,,"1978","2019","2805"
,,,,,,"1992","2019","1933"
,,,,,,"1978","2019","2821"
,,,,,,"1978","2019","3331"
,,,,,,"1978","2019","2033"
,,,,,,"1978","2016","3359"
,,,,,,"1978","2019","2216"
,,,,,,"1978","2019","3330"
,,,,,,"1986","2019","3162"
,,,,,,"1986","2019","3162"
,,,,,,"2013","2019","3157"
,,,,,,"1989","2019","3175"
,,,,,,"1978","2019","2234"
,,,,,,"1978","2019","2230"
,,,,,,"1978","2019","2234"
,,,,,,"1978","2019","3170"
,,,,,,"1978","2019","3430"
,,,,,,"2010","2019","2930"
,,,,,,"1978","2019","2127"
,,,,,,"1978","2019","2127"
,,,,,,"2017","2019","4662"
,,,,,,"2006","2019","1959"
,,,,,,"1978","2019","1941"
,,,,,,"2009","2019","1969"
,,,,,,"1978","2019","2234"
,,,,,,"1978","2019","2240"
,,,,,,"2013","2019","3157"
,,,,,,"2013","2019","3157"
,,,,,,"1978","2006","3156"
,,,,,,"1986","2019","3162"
,,,,,,"1978","2019","2849"
,,,,,,"1978","2019","3183"
,,,,,,"1978","2019","1993"
,,,,,,"1978","2019","3171"
,,,,,,"1995","2019","1062"
,,,,,,"1978","2019","2132"
,,,,,,"1978","2019","2074"
,,,,,,"1978","2019","3140"
,,,,,,"1978","2019","2230"
,,,,,,"2011","2019","3387"
,,,,,,"1978","2019","2127"
,,,,,,"1978","2019","2141"
,,,,,,"2009","2019","1969"
,,,,,,"2006","2019","2701"
,,,,,,"1978","2019","2240"
,,,,,,"2010","2019","2035"
,,,,,,"2007","2016","2254"
,,,,,,"1989","2019","3175"
,,,,,,"1978","2019","3332"
,,,,,,"1978","2019","3564"
,,,,,,"1978","2019","3178"
,,,,,,"2010","2019","2930"
,,,,,,"1978","2019","3164"
,,,,,,"2008","2019","3154"
,,,,,,"1986","2019","3162"
,,,,,,"2013","2019","3157"
,,,,,,"1978","2000","2239"
,,,,,,"1978","2019","3564"
,,,,,,"1978","2019","4686"
,,,,,,"1978","2019","3365"
,,,,,,"1978","2016","2844"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","2240"
,,,,,,"1978","2019","3564"
,,,,,,"1978","2019","2905"
,,,,,,"1985","2019","2937"
,,,,,,"1978","2000","2239"
,,,,,,"1978","2019","3543"
,,,,,,"1978","2019","2219"
,,,,,,"1978","2019","3427"
,,,,,,"1978","2019","2219"
,,,,,,"1987","2019","2943"
,,,,,,"1978","2005","1046"
,,,,,,"1978","2019","3160"
,,,,,,"1978","2019","1047"
,,,,,,"2009","2019","1969"
,,,,,,"1978","2019","3146"
,,,,,,"1978","2019","2940"
,,,,,,"1978","2019","2834"
,,,,,,"1978","2019","2819"
,,,,,,"2009","2019","1955"
,,,,,,"1978","2019","2924"
,,,,,,"1978","2019","1047"
,,,,,,"2009","2019","1969"
,,,,,,"2008","2019","2008"
,,,,,,"1978","2016","2844"
,,,,,,"1978","2019","2157"
,,,,,,"1978","2019","2062"
,,,,,,"2011","2019","3387"
,,,,,,"1978","2019","2156"
,,,,,,"1978","2019","3567"
,,,,,,"1978","2019","2053"
,,,,,,"1978","2019","2017"
,,,,,,"1978","2019","2867"
,,,,,,"1978","2019","2057"
,,,,,,"1978","2019","3565"
,,,,,,"1978","2019","2656"
,,,,,,"1978","2019","3163"
,,,,,,"1978","2019","2219"
,,,,,,"1978","2019","2091"
,,,,,,"1978","2019","3347"
,,,,,,"1978","2019","3340"
,,,,,,"2010","2019","2869"
,,,,,,"1994","2019","1039"
,,,,,,"1978","2019","3430"
,,,,,,"1978","2019","3559"
70022,12337669-d4eb-6b98-e053-d480220a5a3f,Gudmindrup Lyng,01-01-2024,"56","32","1978","2019","2134"
,,,,,,"1978","2016","3359"
,,,,,,"2015","2016","4659"
,,,,,,"2010","2019","2035"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2016","3359"
70012,12337669-de0a-6b98-e053-d480220a5a3f,Evetofte,01-01-2024,"361","211","1978","2019","3163"
,,,,,,"1978","2019","2152"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","2127"
,,,,,,"1978","2019","3427"
,,,,,,"1978","2019","3567"
70030,12337669-d4fe-6b98-e053-d480220a5a3f,Klintehuse,01-01-2024,"53","37","1978","2019","2131"
,,,,,,"1978","2019","2127"
,,,,,,"1978","2019","3332"
,,,,,,"2010","2019","2035"
,,,,,,"1978","2019","3563"
70105,12337669-d474-6b98-e053-d480220a5a3f,Lynghuse,01-01-2024,"37","18","1978","2019","2036"
70087,12337669-dbf2-6b98-e053-d480220a5a3f,Kyndeløse Sydmark,01-01-2024,"555","330","1978","2019","2652"
,,,,,,"1978","2019","3559"
,,,,,,"1995","2019","1062"
,,,,,,"1978","2019","3567"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3560"
,,,,,,"1978","2016","3359"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3564"
70173,12337669-dcd9-6b98-e053-d480220a5a3f,Tinkerup,01-01-2024,"100","60","1978","2019","3173"
,,,,,,"1978","2019","3330"
70312,12337669-de00-6b98-e053-d480220a5a3f,Skoven,01-01-2024,"105","54","1978","2006","3156"
,,,,,,"1978","2019","3547"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2005","1046"
,,,,,,"1978","2019","2240"
,,,,,,"1978","2019","3559"
,,,,,,"1978","2019","3563"
,,,,,,"2015","2016","4659"
,,,,,,"1978","2019","3567"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3563"
,,,,,,"2009","2019","2850"
,,,,,,"2009","2019","2850"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3347"
,,,,,,"2009","2019","2850"
,,,,,,"1978","2019","3565"
70525,12337669-e21f-6b98-e053-d480220a5a3f,Næs-Skaverup Strand,01-01-2024,"176","109","1978","2019","1935"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","4690"
70102,12337669-d468-6b98-e053-d480220a5a3f,Kongsmark Strand,01-01-2024,"231","141","1978","2019","2036"
70032,12337669-d483-6b98-e053-d480220a5a3f,Mullerup Strand,01-01-2024,"20","9","2007","2019","2123"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3563"
70067,12337669-dea1-6b98-e053-d480220a5a3f,Ørkesholm,01-01-2024,"29","18","1978","2019","3161"
,,,,,,"2015","2016","4659"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3563"
70221,12337669-d4d9-6b98-e053-d480220a5a3f,Røsnæs Strandpark,01-01-2024,"26","14","1978","2019","2071"
70001,12337669-d213-6b98-e053-d480220a5a3f,Knivkær,01-01-2024,"27","16","1978","2019","2038"
70104,12337669-d46b-6b98-e053-d480220a5a3f,Drøsselbjerglung,01-01-2024,"45","25","1978","2019","2036"
,,,,,,"1978","2016","3359"
70119,12337669-de1c-6b98-e053-d480220a5a3f,Dalenborg,01-01-2024,"27","14","1978","2019","3169"
70136,12337669-d52d-6b98-e053-d480220a5a3f,Bøsserup Huse,01-01-2024,"23","16","1978","2019","2139"
70271,12337669-de73-6b98-e053-d480220a5a3f,Kulhuse,01-01-2024,"875","507","1978","2006","3156"
,,,,,,"2009","2019","2850"
,,,,,,"1978","2019","3332"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3560"
,,,,,,"1978","2019","2127"
,,,,,,"2017","2019","3392"
,,,,,,"1978","2006","3156"
70572,12337669-e37c-6b98-e053-d480220a5a3f,Ramløse Bakker,01-01-2024,"115","51","1978","2019","3169"
70270,12337669-de72-6b98-e053-d480220a5a3f,Strandhuse,01-01-2024,"0","0","1978","2019","3143"
70031,12337669-d479-6b98-e053-d480220a5a3f,Drøsselbjerg Strand,01-01-2024,"142","82","1978","2019","2124"
70590,43ff97b9-d18b-b2c7-e053-d480220a6121,Kastaniehøj,01-01-2024,"51","32","1978","2019","2247"
70209,12337669-d308-6b98-e053-d480220a5a3f,Føllenslev Græsmark,01-01-2024,"27","14","1978","2019","2099"
70026,12337669-d4f1-6b98-e053-d480220a5a3f,Klint,01-01-2024,"271","157","1978","2019","2131"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","3331"
70112,12337669-d1d7-6b98-e053-d480220a5a3f,Enø,01-01-2024,"357","218","1978","2019","2887"
70157,12337669-d454-6b98-e053-d480220a5a3f,Svallerup Strand,01-01-2024,"56","35","1978","2019","2088"
70334,12337669-dbb6-6b98-e053-d480220a5a3f,Lyndby Strand,01-01-2024,"181","78","1996","2019","2667"
70023,12337669-d4ed-6b98-e053-d480220a5a3f,Vester Lyng,01-01-2024,"178","105","1978","2019","2132"
,,,,,,"2010","2019","2930"
70171,12337669-dcd6-6b98-e053-d480220a5a3f,Strand Esbønderup,01-01-2024,"273","158","1978","2019","3173"
70269,12337669-de6f-6b98-e053-d480220a5a3f,Dalby Huse,01-01-2024,"280","158","1978","2019","3144"
,,,,,,"1978","2019","3362"
70191,12337669-d562-6b98-e053-d480220a5a3f,Svalegård,01-01-2024,"15","9","2017","2019","4205"
,,,,,,"1978","2019","3560"
,,,,,,"1978","2006","3156"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","3567"
70124,12337669-de38-6b98-e053-d480220a5a3f,Ølsted Strandhuse,01-01-2024,"206","102","1978","2019","3165"
,,,,,,"1978","2016","3359"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","3564"
70330,12337669-d7d3-6b98-e053-d480220a5a3f,Kindvig Strand,01-01-2024,"26","17","1978","2019","1957"
70133,12337669-d51b-6b98-e053-d480220a5a3f,Hønsinge Lyng,01-01-2024,"287","154","1978","2019","2146"
70194,12337669-d24b-6b98-e053-d480220a5a3f,Bjergskov,01-01-2024,"50","27","1978","2019","2807"
70011,12337669-de05-6b98-e053-d480220a5a3f,Lykkesholm,01-01-2024,"139","78","1978","2019","2211"
70116,12337669-d766-6b98-e053-d480220a5a3f,Bønsvig Strand,01-01-2024,"58","34","1978","2019","1948"
70216,12337669-d503-6b98-e053-d480220a5a3f,Nyrup,01-01-2024,"251","148","1978","2019","2131"
70056,12337669-de8f-6b98-e053-d480220a5a3f,Rågeleje,01-01-2024,"700","359","1978","2019","3171"
,,,,,,"2009","2019","2850"
,,,,,,"1978","2019","3565"
,,,,,,"1978","2012","3360"
,,,,,,"1978","2019","4687"
,,,,,,"1978","2019","3564"
70592,12337669-de3b-6b98-e053-d480220a5a3f,Kignæsbakkerne,01-01-2024,"21","13","1978","2006","4135"
,,,,,,"1978","2019","4690"
,,,,,,"2010","2019","2930"
,,,,,,"2015","2016","4659"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","2062"
,,,,,,"1978","2019","3567"
,,,,,,"2015","2016","4659"
,,,,,,"1978","2019","3330"
,,,,,,"1978","2019","3330"
70070,12337669-dc2f-6b98-e053-d480220a5a3f,Tisvilde Ry,01-01-2024,"98","58","1978","2019","3161"
,,,,,,"1978","2019","3567"
,,,,,,"1978","2019","3563"
70073,12337669-dc33-6b98-e053-d480220a5a3f,Udsholt Strand,01-01-2024,"1002","542","1978","2019","3171"
,,,,,,"1978","2019","3331"
,,,,,,"1978","2019","2038"
,,,,,,"2009","2019","2850"
,,,,,,"1978","2019","2822"
,,,,,,"2009","2019","2850"
,,,,,,"1978","2008","3568"
,,,,,,"1978","2019","3330"
70010,12337669-de04-6b98-e053-d480220a5a3f,Landerslev Strand,01-01-2024,"91","45","1978","2006","3156"
70185,12337669-d555-6b98-e053-d480220a5a3f,Yderby Lyng,01-01-2024,"203","123","1978","2019","2128"
70154,12337669-d444-6b98-e053-d480220a5a3f,Bjerge Nordstrand,01-01-2024,"80","47","1978","2019","2088"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","3564"
,,,,,,"1978","2019","3560"
,,,,,,"1978","2019","3334"
,,,,,,"1978","2019","3350"
,,,,,,"1996","2019","2673"
,,,,,,"2017","2019","4662"
,,,,,,"1978","2012","3360"
,,,,,,"1978","2019","3344"
,,,,,,"1978","2019","3177"
,,,,,,"2017","2019","4662"
,,,,,,"1978","2019","3354"
,,,,,,"2010","2019","2869"
,,,,,,"1978","2000","2239"
,,,,,,"1978","2000","2239"
,,,,,,"1978","2000","2239"
,,,,,,"1978","2019","2245"
,,,,,,"1978","2019","3564"
,,,,,,"1978","2019","3431"
,,,,,,"1978","2019","4686"
,,,,,,"1978","2019","2231"
,,,,,,"1978","1993","2851"
,,,,,,"1978","2019","1052"
,,,,,,"1978","2019","3563"
,,,,,,"2010","2019","2035"
,,,,,,"1978","2016","3359"
,,,,,,"1978","2019","4681"
,,,,,,"1978","2019","3331"
,,,,,,"1978","2019","3330"
,,,,,,"1995","2019","1062"
,,,,,,"1978","2019","2905"
,,,,,,"1978","2019","2240"
,,,,,,"1978","2019","3174"
,,,,,,"1978","2019","2144"
,,,,,,"1978","2019","3559"
,,,,,,"1978","2019","2942"
,,,,,,"1978","2019","3567"
,,,,,,"1978","2019","3331"
,,,,,,"1978","2019","3564"
,,,,,,"2017","2019","1061"
,,,,,,"2017","2019","2020"
,,,,,,"2017","2019","3392"
,,,,,,"2013","2019","3157"
,,,,,,"1978","2006","3156"
,,,,,,"1997","2019","2063"
,,,,,,"1978","2008","3568"
,,,,,,"1978","2019","3563"
,,,,,,"2007","2019","4136"
,,,,,,"1978","2019","3563"
,,,,,,"2015","2016","4659"
,,,,,,"1978","2008","3568"
,,,,,,"2010","2019","2035"
,,,,,,"1978","2019","2219"
,,,,,,"1978","2019","3159"
,,,,,,"1978","2019","3168"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","2038"
,,,,,,"2009","2019","2850"
,,,,,,"2017","2019","3392"
,,,,,,"2007","2019","2861"
,,,,,,"1978","2019","2234"
,,,,,,"2009","2019","1969"
,,,,,,"1978","2019","3331"
,,,,,,"1978","2019","3176"
,,,,,,"1978","2019","1967"
,,,,,,"2009","2019","1955"
,,,,,,"2002","2019","2927"
,,,,,,"1978","2019","3430"
,,,,,,"1978","2019","3433"
,,,,,,"1978","2019","3341"
,,,,,,"1978","2019","2219"
,,,,,,"2009","2019","1969"
,,,,,,,,
,,,,,,"1978","2019","3563"
,,,,,,"2015","2016","4659"
,,,,,,"1978","2019","2038"
,,,,,,"1978","2019","2038"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","1971"
,,,,,,"2009","2019","1044"
,,,,,,"1978","2005","1046"
,,,,,,"1978","2019","3564"
,,,,,,"1978","2019","3334"
,,,,,,"1978","2019","1961"
,,,,,,"2009","2019","2850"
,,,,,,"2010","2019","2035"
,,,,,,"1978","2005","1046"
,,,,,,"1978","2019","2216"
,,,,,,"1978","2019","2219"
,,,,,,"1978","2019","3164"
,,,,,,"1978","2019","3569"
,,,,,,"1978","2019","3394"
,,,,,,"1978","2019","2236"
,,,,,,"1978","2019","3431"
,,,,,,"1994","2019","1039"
,,,,,,"1978","2019","2017"
,,,,,,"2015","2016","4659"
,,,,,,"1978","2019","2127"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2005","1046"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","3567"
,,,,,,"2005","2019","2126"
,,,,,,"1978","2005","1059"
,,,,,,"2017","2019","4662"
,,,,,,"1978","2019","3567"
,,,,,,"1978","2019","2240"
,,,,,,"1978","2005","1046"
,,,,,,"1978","2019","3565"
,,,,,,"1978","2019","3330"
,,,,,,"1978","2019","3333"
,,,,,,"1978","2019","3365"
,,,,,,"1978","2006","3156"
,,,,,,"1997","2019","2063"
,,,,,,"1978","2019","2089"
,,,,,,"1978","2019","3169"
,,,,,,"1978","2019","2153"
,,,,,,"1978","2006","3156"
,,,,,,"1978","2019","3165"
70222,12337669-d26c-6b98-e053-d480220a5a3f,Markeslev Huse,01-01-2024,"130","74","1978","2019","2805"
,,,,,,"1978","2019","3563"
,,,,,,"1978","2019","2654"
,,,,,,"1978","2019","3171"
70053,12337669-d827-6b98-e053-d480220a5a3f,Svinø Strand,01-01-2024,"27","14","1978","2019","1930"
70106,12337669-d476-6b98-e053-d480220a5a3f,Stillinge Strand,01-01-2024,"354","206","1978","2019","2036"
,,,,,,"1978","2019","3330"
70316,12337669-dd75-6b98-e053-d480220a5a3f,Buresø,01-01-2024,"461","201","1978","2019","2852"
70134,12337669-d51d-6b98-e053-d480220a5a3f,Jyderup Lyng,01-01-2024,"37","19","1978","2019","2146"
70096,12337669-dbff-6b98-e053-d480220a5a3f,Løserup Strand,01-01-2024,"52","31","1978","2019","2803"
70186,12337669-d558-6b98-e053-d480220a5a3f,Overby Lyng,01-01-2024,"133","79","1978","2019","2129"
70003,12337669-db80-6b98-e053-d480220a5a3f,Skuldelev Strand,01-01-2024,"88","46","1978","2019","3146"
,,,,,,"2002","2019","2927"
,,,,,,"2013","2019","3157"
,,,,,,"1978","2019","3176"
,,,,,,"1978","2006","3156"
,,,,,,"1978","2019","3146"
,,,,,,"1978","2019","3172"
,,,,,,"1978","2019","3163"
70021,12337669-d4ea-6b98-e053-d480220a5a3f,Høve Strand,01-01-2024,"74","48","1978","2019","2146"
,,,,,,"1978","2019","3170"
70094,12337669-dbf6-6b98-e053-d480220a5a3f,Gamløse,01-01-2024,"208","120","1978","2019","2799"
,,,,,,"1978","2019","3163"
,,,,,,"1978","2019","3171"
70250,12337669-e01c-6b98-e053-d480220a5a3f,Gerlev Strandpark,01-01-2024,"109","58","1978","2006","3156"
,,,,,,,,
70131,12337669-dc2c-6b98-e053-d480220a5a3f,Hald,01-01-2024,"119","69","2013","2019","3157"
,,,,,,"1978","2019","2146"
,,,,,,"1978","2006","3156"
,,,,,,"1978","2019","3171"
70280,12337669-d656-6b98-e053-d480220a5a3f,Bakkebølle Strand,01-01-2024,"211","109","1978","2019","1973"
70037,12337669-dead-6b98-e053-d480220a5a3f,Karsemose Sand,01-01-2024,"150","75","1978","2019","3161"
70309,12337669-ddfb-6b98-e053-d480220a5a3f,Store Havelse Strand,01-01-2024,"150","92","1978","2019","3166"
70101,12337669-d45c-6b98-e053-d480220a5a3f,Dalby Strand,01-01-2024,"74","43","1978","2019","2122"
70567,12337669-d273-6b98-e053-d480220a5a3f,Jukkerup Vænge,01-01-2024,"8","6","1978","2019","2831"
,,,,,,"1978","2006","3156"
70019,12337669-d4e6-6b98-e053-d480220a5a3f,Højby Lyng,01-01-2024,"55","37","1978","2019","2134"
70029,12337669-d4fa-6b98-e053-d480220a5a3f,Tengslemark Lyng,01-01-2024,"41","21","1978","2019","2134"
70197,12337669-d54e-6b98-e053-d480220a5a3f,Veddinge Bakker,01-01-2024,"163","85","1978","2019","2153"
,,,,,,"1978","2019","3171"
,,,,,,"1978","2019","2655"
,,,,,,"1978","2019","2137"
70066,12337669-dea0-6b98-e053-d480220a5a3f,Tollerup Overdrev,01-01-2024,"27","15","1978","2019","3161"
,,,,,,"1978","2019","2852"
70463,12337669-e06a-6b98-e053-d480220a5a3f,Strandager,01-01-2024,"61","36","1978","2019","2666"
70192,12337669-d563-6b98-e053-d480220a5a3f,Fruergård,01-01-2024,"0","0","1978","2016","2064"
70217,12337669-d506-6b98-e053-d480220a5a3f,Ellinge Kohave,01-01-2024,"102","60","1978","2019","2134"
70027,12337669-d4f2-6b98-e053-d480220a5a3f,Nakke Lyng,01-01-2024,"153","99","1978","2019","2133"
70123,12337669-de37-6b98-e053-d480220a5a3f,Ølsted Nordstrand,01-01-2024,"179","106","1978","2019","3165"
70103,12337669-d469-6b98-e053-d480220a5a3f,Bildsøstrand,01-01-2024,"23","13","1978","2019","2036"
,,,,,,"2004","2019","2921"
70121,12337669-de30-6b98-e053-d480220a5a3f,Grævlingehøj,01-01-2024,"118","77","1978","2019","3164"
70238,12337669-e000-6b98-e053-d480220a5a3f,Præstelodden,01-01-2024,"201","109","1978","2019","3163"
,,,,,,"1978","2019","3564"
70159,12337669-d23d-6b98-e053-d480220a5a3f,Tobjerg Sommerland,01-01-2024,"74","48","1978","2019","2807"
70038,12337669-deb5-6b98-e053-d480220a5a3f,Ramløse Sand,01-01-2024,"110","56","1978","2019","3161"
70068,12337669-dea4-6b98-e053-d480220a5a3f,Bækkekrog,01-01-2024,"167","81","1978","2019","3169"
,,,,,,"2017","2019","3392"
70571,12337669-dcc9-6b98-e053-d480220a5a3f,Lundebakke,01-01-2024,"26","11","1978","2019","3176"
70579,12337669-e383-6b98-e053-d480220a5a3f,Grevinge Lammefjord,01-01-2024,"257","154","1978","2019","2150"
70034,12337669-d487-6b98-e053-d480220a5a3f,Kirke Helsinge Strand,01-01-2024,"32","20","2007","2019","2123"
70118,12337669-de1a-6b98-e053-d480220a5a3f,Bakkelandet,01-01-2024,"115","62","1978","2019","3169"
70098,12337669-dc1c-6b98-e053-d480220a5a3f,Bognæs Strand,01-01-2024,"34","22","1978","2019","2804"
,,,,,,"1995","2019","1062"
,,,,,,"1978","2019","2241"
70085,12337669-de87-6b98-e053-d480220a5a3f,Tollerup,01-01-2024,"51","27","1978","2019","3163"
70063,12337669-de9b-6b98-e053-d480220a5a3f,Vejby Strand,01-01-2024,"354","185","1978","2019","3170"
70196,12337669-d546-6b98-e053-d480220a5a3f,Skamlebæk Strand,01-01-2024,"53","31","1978","2019","2153"
70117,12337669-d767-6b98-e053-d480220a5a3f,Bønsvig Mark,01-01-2024,"11","7","1978","2019","1948"
70113,12337669-d1db-6b98-e053-d480220a5a3f,Lungshave,01-01-2024,"36","23","1978","2019","2888"
70052,12337669-d494-6b98-e053-d480220a5a3f,Vollerup Overdrev,01-01-2024,"49","28","1978","2019","2073"
70580,12337669-d543-6b98-e053-d480220a5a3f,Kårup,01-01-2024,"111","60","1978","2019","2155"
70093,12337669-dbf4-6b98-e053-d480220a5a3f,Brønde,01-01-2024,"193","111","1978","2019","2798"
