WSAID	PLANTID	start	end
2783	64404	1978	2019
2783	64405	1978	2019
2783	64406	1978	2019
2784	64408	1978	2019
2785	64414	1978	2019
2786	64407	1978	2019
2786	64409	1978	2019
2786	64413	1978	2019
2787	64363	1978	2019
2788	64360	1996	2019
2788	64361	1996	2019
2788	64362	1996	2019
2788	64400	1996	2019
2788	64442	1996	2019
2789	64364	2003	2019
2789	64367	2003	2019
2790	63365	1978	2019
2791	63368	1978	2019
2791	63422	1978	2019
2792	63205	1978	2019
2792	63421	1978	2019
2793	63420	1978	2019
2794	63418	2018	2019
2794	64419	2018	2019
2794	64425	2018	2019
2794	64426	2018	2019
2794	64427	2018	2019
2794	64429	2018	2019
2795	63835	2001	2019
2795	64416	2001	2019
2795	64436	2001	2019
2796	64365	1989	2019
2796	64421	1989	2019
2797	103376	1978	2019
2798	103378	1978	2019
2799	103379	1978	2019
2800	103375	1978	2019
2801	103377	1978	2019
2802	103373	1978	2019
2802	103374	1978	2019
2803	103381	1978	2019
2804	103388	1978	2019
2805	103387	1978	2019
2806	103384	1978	2019
2807	103380	1978	2019
2807	103382	1978	2019
2807	103383	1978	2019
2808	103953	1978	2019
2809	103386	1978	2019
2810	103385	1978	2019
2811	103954	1978	2019
2811	104122	1978	2019
2812	103955	1978	2019
2812	177546	1978	2019
2813	103956	1978	2019
2814	103957	1978	2019
2815	103985	1978	2019
2816	103988	1978	2019
2817	103984	1978	2019
2818	103983	1978	2019
2819	103987	1978	2019
2820	103516	1978	2019
2821	103524	1978	2019
2821	103982	1978	2019
2821	103986	1978	2019
2822	103515	1978	2019
2823	103514	1978	2019
2824	103513	1978	2019
2825	103390	1978	2019
2826	103391	1978	2019
2827	103389	1978	2019
2828	103990	1978	2019
2829	103989	1978	2019
2830	103518	1978	2019
2830	103519	1978	2019
2831	103523	1978	2019
2832	103522	1978	2019
2833	104081	1978	2019
2834	104090	1978	2019
2835	104091	1978	2019
2836	104088	2003	2019
2836	104089	2003	2019
2837	103672	1978	2019
2837	104087	1978	2019
2838	104086	1978	2019
2839	104085	1978	2019
2840	104084	1978	2019
2841	104082	1978	2016
2842	104083	1978	2019
2843	104079	1978	2019
2844	104076	1978	2016
2844	104077	1978	2016
2844	104078	1978	2016
2844	104080	1978	2016
2844	104092	1978	2016
2845	103394	1978	2019
2845	103396	1978	2019
2846	103395	1978	2019
2847	103520	1978	2019
2848	103517	1978	2019
2849	103393	1978	2019
2850	103367	2009	2019
2850	103368	2009	2019
2850	103369	2009	2019
2850	103370	2009	2019
2850	103371	2009	2019
2850	103372	2009	2019
2850	103397	2009	2019
2850	103398	2009	2019
2850	103511	2009	2019
2850	103521	2009	2019
2850	179463	2009	2019
2850	185668	2009	2019
2851	83787	1978	1993
2851	83789	1978	1993
2851	83792	1978	1993
2852	83734	1978	2019
2853	45624	1978	2019
2853	83735	1978	2019
2853	83793	1978	2019
2854	83732	1978	2019
2855	106496	1978	2019
2855	120702	1978	2019
2856	3200	1978	2019
2856	106497	1978	2019
2857	4383	1978	2019
2857	21636	1978	2019
2857	30746	1978	2019
2857	106498	1978	2019
2858	106499	1978	2019
2859	106495	1978	2019
2859	106500	1978	2019
2860	2547	1995	2019
2860	3015	1995	2019
2860	45623	1995	2019
2860	83731	1995	2019
2860	83733	1995	2019
2860	83783	1995	2019
2860	83784	1995	2019
2860	120703	1995	2019
2860	170621	1995	2019
2861	11956	2007	2019
2861	83756	2007	2019
2861	83778	2007	2019
2861	83780	2007	2019
2861	83781	2007	2019
2862	83745	1978	2019
2862	83782	1978	2019
2863	168480	1978	2019
2864	104360	1978	2019
2865	104371	1978	2019
2866	104363	1978	2019
2866	104369	1978	2019
2867	104370	1978	2019
2868	104368	1978	2019
2869	5780	2010	2019
2869	104357	2010	2019
2869	104358	2010	2019
2869	104359	2010	2019
2869	104361	2010	2019
2869	104362	2010	2019
2869	104364	2010	2019
2869	104365	2010	2019
2869	104366	2010	2019
2869	104367	2010	2019
2869	105143	2010	2019
2869	105169	2010	2019
2869	186170	2010	2019
2870	103188	1978	2019
2871	103189	1978	2019
2871	103205	1978	2019
2872	103196	1978	2019
2873	103199	1978	2019
2874	103190	1978	2019
2874	103195	1978	2019
2875	103194	1978	2019
2876	103201	1978	2019
2877	103200	1978	2019
2878	103203	1978	2019
2879	103198	1978	2019
2880	103191	1978	2019
2881	103192	1978	2019
2882	55902	1978	2019
2883	55897	1978	2019
2883	55901	1978	2019
2883	55905	1978	2019
2883	55909	1978	2019
2883	103204	1978	2019
2883	152202	1978	2019
2883	189523	1978	2019
2884	55900	1978	2019
2884	55917	1978	2019
2884	189525	1978	2019
2885	55890	1978	2019
2886	55898	1978	2019
2886	55899	1978	2019
2887	55899	1978	2019
2887	55906	1978	2019
2888	55895	1978	2019
2889	56403	1978	2019
2890	56409	1978	2019
2891	56408	1978	2019
2892	56404	1978	2019
2893	56400	1978	2019
2894	56410	1992	2019
2894	56421	1992	2019
2895	103193	1978	2019
2896	56405	1984	2019
2896	56417	1984	2019
2896	56419	1984	2019
2896	189518	1984	2019
2897	56406	1978	2019
2898	56401	1978	2019
2899	55877	1978	2019
2899	56397	1978	2019
2899	56411	1978	2019
2899	189541	1978	2019
2900	56398	1978	2019
2901	56407	1978	2019
2902	56402	1978	2019
2903	56399	1978	2019
2903	189515	1978	2019
2904	55907	1978	2019
2905	55603	1978	2019
2905	55607	1978	2019
2905	55614	1978	2019
2905	55615	1978	2019
2906	55913	1978	2019
2907	55604	1978	2019
2908	55609	1978	2019
2909	55611	1978	2019
2910	55610	1978	2019
2911	55606	1978	2019
2912	55605	1978	2019
2913	55537	1978	1994
2914	55608	1978	2019
2915	55602	1978	2019
2916	55549	1978	2019
2917	55541	1978	2019
2918	55540	1978	2019
2919	55539	1978	2019
2920	55538	1978	2019
2920	55545	1978	2019
2920	189509	1978	2019
2921	55532	2004	2019
2921	55536	2004	2019
2921	55543	2004	2019
2921	55547	2004	2019
2921	55548	2004	2019
2921	55559	2004	2019
2921	189519	2004	2019
2921	189539	2004	2019
2922	55550	1978	2019
2923	55542	1978	2019
2924	55546	1978	2019
2925	55551	1978	2019
2926	55552	1978	2019
2927	55533	2002	2019
2927	55544	2002	2019
2927	167613	2002	2019
2928	103202	1978	2019
2929	55904	1978	2019
2929	55925	1978	2019
2929	189514	1978	2019
2930	55872	2010	2019
2930	55889	2010	2019
2930	55892	2010	2019
2930	55893	2010	2019
2930	55894	2010	2019
2930	55896	2010	2019
2930	55903	2010	2019
2930	55908	2010	2019
2930	55910	2010	2019
2930	55911	2010	2019
2930	55912	2010	2019
2930	55914	2010	2019
2930	55916	2010	2019
2930	55921	2010	2019
2930	55927	2010	2019
2930	55928	2010	2019
2930	55929	2010	2019
2930	55930	2010	2019
2930	55931	2010	2019
2930	55933	2010	2019
2930	55937	2010	2019
2930	55938	2010	2019
2930	55939	2010	2019
2930	152196	2010	2019
2930	189510	2010	2019
2930	189511	2010	2019
2930	189513	2010	2019
2930	189517	2010	2019
2930	189522	2010	2019
2930	189537	2010	2019
2930	189540	2010	2019
2930	189543	2010	2019
2931	103197	1978	2019
2932	103323	1978	2019
2933	103326	1978	2019
2934	55874	1978	2019
2934	185695	1978	2019
2935	103327	1978	2019
2936	56194	1978	2019
2937	56195	1985	2019
2937	56196	1985	2019
2937	56197	1985	2019
2938	56198	1988	2019
2938	56205	1988	2019
2939	56190	2006	2019
2939	56191	2006	2019
2939	56192	2006	2019
2940	56193	1978	2019
2941	55496	1978	2019
2942	55497	1978	2019
2942	55498	1978	2019
2943	56188	1987	2019
2943	56189	1987	2019
2943	56199	1987	2019
2943	56200	1987	2019
2943	56202	1987	2019
2943	56206	1987	2019
2943	120714	1987	2019
2943	183780	1987	2019
2944	55495	1978	2019
2945	55501	1978	2019
2946	55499	1978	2019
2947	55505	1978	2019
2948	55490	1978	2019
2949	55500	1978	2019
2950	55491	1978	2019
2951	55492	1997	2019
2951	55494	1997	2019
2951	184035	1997	2019
2952	55493	1978	2019
2953	52720	1978	2019
2954	52714	1978	2019
2954	52723	1978	2019
2955	52721	1978	2019
2956	50602	1978	2019
2957	54243	2010	2019
2957	54252	2010	2019
2958	54250	1978	2019
2959	54251	1978	2019
2960	54245	1978	2019
2961	52717	1978	2019
2961	52718	1978	2019
2962	52715	1978	2019
2963	52722	1978	2019
2964	52719	1978	2019
2965	50600	1978	2019
2966	50597	2004	2019
2966	50598	2004	2019
2966	50603	2004	2019
2966	51157	2004	2019
2967	54247	1978	2019
2967	189388	1978	2019
2968	54254	1978	2019
2969	54248	1978	2019
2970	54242	1978	2019
2971	54249	1978	2019
2972	54241	1978	2019
2973	50599	1978	2019
2974	117312	1978	2019
2975	117311	1978	2019
2976	117322	1978	2019
2976	117323	1978	2019
2977	117310	1978	2019
2977	117314	1978	2019
2977	117315	1978	2019
2977	117316	1978	2019
2977	117317	1978	2019
2978	117313	1978	2019
2978	117318	1978	2019
2979	117319	2002	2019
2979	117321	2002	2019
2979	117324	2002	2019
2979	117325	2002	2019
2980	117320	1978	2019
2981	79830	1978	2005
2982	79823	1978	2019
2983	79828	1978	2019
2983	177487	1978	2019
2984	79818	1978	2019
2985	79817	1978	2019
2986	79820	1989	2019
2986	79829	1989	2019
2987	79814	1990	1993
2987	79815	1990	1993
2987	79822	1990	1993
2987	79827	1990	1993
2988	81641	1978	2019
2988	81647	1978	2019
2989	81644	1978	2019
2989	81645	1978	2019
2989	81646	1978	2019
2989	82864	1978	2019
2989	82865	1978	2019
2990	82866	1978	2019
2990	82867	1978	2019
2991	82862	1978	2019
2992	82863	1978	2019
2992	82868	1978	2019
2992	82869	1978	2019
2993	74629	1978	2019
2994	72793	2006	2019
2994	72795	2006	2019
2994	74632	2006	2019
2995	72795	1978	2005
2996	72789	1978	2007
2996	72790	1978	2007
2996	72792	1978	2007
2996	72794	1978	2007
2996	72798	1978	2007
2997	74633	1978	2007
2998	74631	1978	2007
2999	72799	1978	2019
2999	72800	1978	2019
2999	73297	1978	2019
2999	74671	1978	2019
2999	156819	1978	2019
3000	72788	1978	2019
3000	72791	1978	2019
3001	74666	1978	2019
3002	72840	1978	2019
3003	72841	1978	2019
3004	73298	1994	2019
3004	74665	1994	2019
3005	74630	1978	2019
3006	72615	1978	2019
3007	72614	2010	2019
3007	72617	2010	2019
3007	72618	2010	2019
3007	73226	2010	2019
3007	74459	2010	2019
3008	72622	1978	2019
3009	72621	1978	2019
3010	74461	1978	2019
3011	72744	1978	2019
3012	74458	1978	2019
3013	72619	1978	2019
3014	74462	1978	2019
3015	72620	1978	2019
3016	74460	1978	2019
3017	72644	1978	2004
3017	72645	1978	2004
3018	72606	1999	2019
3018	73225	1999	2019
3019	71219	1978	2019
3020	71220	1978	2019
3021	71269	1978	2019
3022	71224	1978	2019
3023	71222	1978	2019
3024	71268	1978	2019
3025	71218	1978	2019
3026	71225	1978	2019
3027	71221	1991	2019
3027	71223	1991	2019
3027	71267	1991	2019
3027	159165	1991	2019
3028	78651	1978	2019
3029	78650	1978	2019
3030	78648	1978	2019
3031	78639	1978	2019
3032	78626	1988	2019
3032	78631	1988	2019
3032	78638	1988	2019
3032	78640	1988	2019
3032	78642	1988	2019
3033	78634	1978	2019
3034	78624	1978	2019
3034	78625	1978	2019
3034	78627	1978	2019
3034	78628	1978	2019
3034	78637	1978	2019
3035	78632	1978	2019
3035	78644	1978	2019
3035	78645	1978	2019
3035	78646	1978	2019
3035	78647	1978	2019
3035	78658	1978	2019
3035	172121	1978	2019
3036	78641	1993	2019
3036	78649	1993	2019
3037	72111	1978	2019
3037	72180	1978	2019
3037	72182	1978	2019
3037	72184	1978	2019
3037	157875	1978	2019
3037	175858	1978	2019
3038	72181	1978	2019
3039	71676	1978	2019
3039	183139	1978	2019
3040	70303	1978	2019
3040	170482	1978	2019
3041	70305	1978	2019
3041	184988	1978	2019
3042	70823	1978	2019
3043	72135	1978	2019
3043	72179	1978	2019
3043	175828	1978	2019
3043	175888	1978	2019
3043	175889	1978	2019
3043	175890	1978	2019
3043	175891	1978	2019
3044	70794	1978	2019
3044	171895	1978	2019
3045	71678	1978	2019
3045	71679	1978	2019
3045	71680	1978	2019
3045	175881	1978	2019
3045	175887	1978	2019
3045	175964	1978	2019
3046	72183	1978	2019
3047	70308	1978	2019
3048	70270	1978	2019
3048	70339	1978	2019
3049	70302	1978	2019
3050	70792	1978	2019
3051	71684	1978	2019
3051	71723	1978	2019
3051	175988	1978	2019
3052	71641	2010	2019
3052	71660	2010	2019
3052	71681	2010	2019
3052	71682	2010	2019
3052	71689	2010	2019
3052	71690	2010	2019
3052	71716	2010	2019
3052	168077	2010	2019
3052	168078	2010	2019
3052	175837	2010	2019
3052	175935	2010	2019
3053	71688	1978	2019
3053	157239	1978	2019
3053	168080	1978	2019
3054	70788	2011	2019
3054	70791	2011	2019
3054	171894	2011	2019
3054	175942	2011	2019
3055	72185	1978	2019
3056	70763	1978	2019
3056	70820	1978	2019
3057	70822	1978	2019
3058	71720	1978	2019
3058	71721	1978	2019
3058	71722	1978	2019
3058	175880	1978	2019
3059	72128	1978	2019
3060	70825	1978	2019
3061	70782	1978	2019
3062	70828	1978	2019
3062	70829	1978	2019
3062	70830	1978	2019
3063	71026	1978	2019
3064	70783	1978	2019
3065	70785	1978	2019
3065	70793	1978	2019
3066	70277	1978	2019
3066	70297	1978	2019
3066	168083	1978	2019
3066	168084	1978	2019
3066	171827	1978	2019
3067	70789	1978	2019
3067	70790	1978	2019
3067	70821	1978	2019
3067	70827	1978	2019
3067	183335	1978	2019
3068	70786	1978	2019
3069	70300	1978	2019
3069	70306	1978	2019
3069	70338	1978	2019
3069	176032	1978	2019
3070	70824	1978	2019
3071	70781	1978	2019
3072	72129	1978	2019
3073	71724	1978	2019
3074	71687	1978	2019
3075	71719	1978	2019
3075	175785	1978	2019
3076	71677	1978	2019
3077	72130	1978	2019
3077	168074	1978	2019
3078	72131	2010	2019
3078	72132	2010	2019
3079	70787	1978	2019
3079	157062	1978	2019
3079	157067	1978	2019
3079	176035	1978	2019
3080	71632	1978	2019
3080	71674	1978	2019
3080	175952	1978	2019
3081	72134	1978	2019
3081	175994	1978	2019
3082	72133	1978	2019
3082	175844	1978	2019
3083	71631	1978	2019
3083	71717	1978	2019
3083	175894	1978	2019
3084	80986	1978	2019
3085	80985	1978	2019
3085	81191	1978	2019
3086	80988	1978	2019
3087	80981	1978	2019
3087	80982	1978	2019
3088	80983	1978	2019
3089	80989	1978	2019
3090	80984	1978	2019
3091	80990	1978	2019
3092	80987	1978	2019
3093	82625	1978	2019
3094	82623	1978	2019
3095	82628	1978	2019
3095	82639	1978	2019
3096	82620	1978	2019
3097	82622	1978	2019
3098	82631	1978	2019
3098	82634	1978	2019
3099	82633	1978	2019
3100	82624	1978	2019
3101	82636	1978	2019
3102	82629	1978	2019
3103	82626	1978	2019
3104	82621	1978	2019
3105	82632	1978	2019
3106	82627	1978	2019
3107	82638	1978	2019
3108	82341	1978	2019
3109	82619	1978	2019
3110	82630	1978	2019
3111	82332	1978	2019
3112	82337	1978	2019
3113	82331	1978	2019
3114	82327	1978	2019
3115	82323	1978	2019
3116	82339	1978	2019
3117	82329	1978	2019
3118	82322	1978	2019
3119	82330	1978	2019
3120	82340	1978	2019
3121	82325	1978	2019
3122	82328	1978	2019
3122	82336	1978	2019
3123	82334	1978	2019
3124	82335	1978	2019
3125	82326	1978	2019
3126	82324	1978	2019
3126	82338	1978	2019
3127	83560	1978	2019
3128	83559	1978	2019
3129	83561	1978	2012
3130	83650	1978	2019
3131	83621	1978	2019
3132	83558	1978	2019
3133	83600	1978	2019
3134	83610	1978	2019
3135	83649	1978	2019
3136	83459	1978	2019
3137	83651	1978	2019
3138	83590	1978	2019
3139	83652	1978	2019
3140	83571	1978	2019
3141	83557	1978	2019
3142	83640	1978	2019
3143	83457	1978	2019
3144	83460	1978	2019
3144	83470	1978	2019
3145	83456	1978	2019
3145	83458	1978	2019
3146	83580	1978	2019
3147	83217	1978	2019
3148	83162	1978	2019
3149	83164	1978	2019
3150	83729	1978	2019
3151	83728	1978	2019
3152	83727	1978	2019
3153	83724	1978	2019
3154	45627	2008	2019
3154	83700	2008	2019
3154	83701	2008	2019
3154	83703	2008	2019
3155	83166	1978	2019
3155	83208	1978	2019
3156	83159	1978	2006
3156	83161	1978	2006
3156	83165	1978	2006
3156	83186	1978	2006
3156	83197	1978	2006
3156	83216	1978	2006
3156	83452	1978	2006
3156	83453	1978	2006
3156	83455	1978	2006
3156	83788	1978	2006
3156	188821	1978	2006
3157	83416	2013	2019
3157	83417	2013	2019
3157	83418	2013	2019
3157	83419	2013	2019
3157	83828	2013	2019
3158	83226	1978	2019
3159	83227	1978	2019
3160	83238	1978	2019
3160	83249	1978	2019
3161	83228	1978	2019
3162	83220	1986	2019
3162	83222	1986	2019
3162	83224	1986	2019
3162	83225	1986	2019
3162	83254	1986	2019
3162	83255	1986	2019
3163	83221	1978	2019
3164	83256	1978	2019
3164	83258	1978	2019
3165	83259	1978	2019
3165	83260	1978	2019
3166	83261	1978	2019
3167	83223	1997	2019
3167	83699	1997	2019
3168	83303	1978	2019
3169	83301	1978	2019
3170	83305	1978	2019
3170	83307	1978	2019
3171	83264	1978	2019
3172	83297	1978	2019
3172	175654	1978	2019
3173	83292	1978	2019
3174	83326	1978	2019
3175	83315	1989	2019
3175	83338	1989	2019
3176	83279	1978	2019
3176	83290	1978	2019
3177	83291	1978	2019
3178	83293	1978	2019
3179	83296	1978	2019
3180	83265	1978	2019
3180	83298	1978	2019
3181	83269	1978	2019
3182	83268	1978	2019
3183	83267	1978	2019
3184	98190	1978	2019
3185	98180	1978	2019
3185	98181	1978	2019
3185	98193	1978	2019
3185	101513	1978	2019
3186	98186	1995	2019
3186	98187	1995	2019
3186	98194	1995	2019
3187	98183	2003	2019
3187	98184	2003	2019
3187	98188	2003	2019
3187	98189	2003	2019
3188	98182	1978	2019
3188	156893	1978	2019
3189	72475	1978	2019
3190	72354	1978	2019
3191	72417	1978	2019
3192	73058	2013	2019
3192	73059	2013	2019
3192	73730	2013	2019
3192	74775	2013	2019
3193	73731	1978	2019
3193	74772	1978	2019
3194	73572	1978	2019
3195	72418	2009	2019
3195	72476	2009	2019
3195	72477	2009	2019
3196	96168	1978	2019
3197	96164	1993	2019
3197	96167	1993	2019
3197	96169	1993	2019
3197	101510	1993	2019
3198	96166	1978	2019
3199	96163	1978	2019
3199	96165	1978	2019
3200	74667	1978	2019
3201	74669	1978	2019
3202	72850	1978	2019
3203	74668	1978	2019
3204	72884	1978	2019
3205	72887	1978	2019
3206	72850	1978	2019
3207	72890	1978	2019
3208	72888	1978	2019
3209	72885	1978	2019
3210	72889	1978	2019
3211	72807	1978	2019
3211	72811	1978	2019
3212	72808	1978	2019
3212	72813	1978	2019
3213	72850	1978	2019
3214	72812	1978	2019
3215	72810	1978	2019
3216	72758	1978	2019
3217	73317	1978	2019
3217	73318	1978	2019
3218	72756	1978	2019
3218	72759	1978	2019
3218	73316	1978	2019
3219	72699	1978	2019
3220	72697	1978	2019
3221	72711	1978	2019
3221	72713	1978	2019
3222	72712	1978	2019
3222	72714	1978	2019
3223	74644	1978	2019
3224	72698	1978	2019
3225	72716	1978	2019
3226	74645	1978	2001
3227	72685	1978	2001
3228	74646	1978	2019
3229	72627	1978	2019
3230	72715	1978	2012
3231	72635	1978	2019
3232	72701	1978	2004
3233	72657	1978	2019
3234	72658	1978	2019
3235	72652	1978	2019
3236	72648	1978	2019
3236	72654	1978	2019
3237	72596	2012	2019
3237	72650	2012	2019
3237	72651	2012	2019
3237	72656	2012	2019
3238	73881	1978	2019
3239	72653	1978	2019
3240	72655	1978	2019
3241	73880	1978	2019
3242	72625	1978	2019
3243	72616	1978	2019
3244	72751	1978	2019
3244	174663	1978	2019
3244	176147	1978	2019
3245	81737	1978	2019
3246	81734	1978	2019
3247	82817	1978	2019
3247	82821	1978	2019
3248	82816	1978	2019
3248	82819	1978	2019
3249	82818	1978	2019
3250	82893	1978	2019
3251	82897	1978	2019
3252	82901	1978	2019
3253	82896	1978	2019
3254	82900	1978	2019
3255	82898	1978	2019
3256	82894	2003	2019
3256	82904	2003	2019
3257	82895	1978	2019
3258	82899	1978	2019
3258	82902	1978	2019
3259	72303	1978	2019
3259	72307	1978	2019
3260	72311	1978	2019
3261	74704	1978	2019
3262	74723	1978	2019
3263	72310	1978	2019
3264	72308	2001	2019
3264	74707	2001	2019
3264	74710	2001	2019
3265	72306	1994	2019
3265	73275	1994	2019
3265	73341	1994	2019
3266	72309	1978	2019
3267	73276	1978	2019
3267	74708	1978	2019
3268	72367	1978	2019
3269	74706	1978	2019
3270	72330	1978	2019
3270	72385	1978	2019
3270	73907	1978	2019
3271	73906	1978	2019
3272	72328	1978	2019
3272	73941	1978	2019
3273	73942	1978	2019
3274	72325	1978	2019
3275	72326	1978	2019
3276	73939	1978	2019
3277	73940	1978	2019
3278	72324	1978	2019
3278	73938	1978	2019
3279	74469	1978	2019
3280	74468	1978	2019
3281	73905	1978	2019
3282	72377	1978	2019
3283	72376	1978	2019
3284	72300	1978	2019
3285	72299	1978	2019
3286	72298	1978	2019
3287	72296	1978	2019
3288	72297	1978	2019
3289	74473	1978	2019
3289	74729	1978	2019
3290	74470	1978	2019
3291	73937	1978	2019
3292	74466	1978	2019
3293	74735	1978	2019
3294	74727	1978	2019
3295	74737	1978	2019
3296	74736	1978	2019
3297	74738	1978	2019
3298	74709	1978	2019
3299	74467	1978	2019
3300	74734	1978	2019
3301	72322	2007	2019
3301	72323	2007	2019
3301	72327	2007	2019
3301	72329	2007	2019
3301	72335	2007	2019
3301	72336	2007	2019
3301	72337	2007	2019
3301	72338	2007	2019
3301	72386	2007	2019
3301	73107	2007	2019
3301	73108	2007	2019
3301	73109	2007	2019
3301	73110	2007	2019
3301	73111	2007	2019
3302	71023	1978	2019
3303	71025	1978	2019
3304	71027	1978	2019
3305	71020	1978	2019
3306	71022	1978	2019
3307	71364	1978	2019
3308	71326	1978	2019
3309	71322	1994	2019
3309	71324	1994	2019
3309	71328	1994	2019
3310	70680	1978	2019
3311	70732	1978	2019
3312	70677	1978	2019
3313	70678	1978	2019
3314	70679	1978	2019
3315	71367	1978	2019
3316	71029	1988	2019
3317	71028	1978	2019
3318	71021	1978	2019
3319	71024	1978	2019
3320	71018	1978	2019
3321	71327	1978	2019
3322	71019	1978	2019
3323	71321	1978	2019
3323	71371	1978	2019
3324	70675	1978	2019
3325	70676	1978	2019
3326	70729	1978	2019
3326	70730	1978	2019
3327	71325	1978	2019
3328	71323	1978	2019
3329	71402	1993	2019
3330	106292	1978	2019
3330	106293	1978	2019
3330	106294	1978	2019
3330	106310	1978	2019
3330	106311	1978	2019
3331	106292	1978	2019
3331	106293	1978	2019
3331	106294	1978	2019
3332	106251	1978	2019
3332	106252	1978	2019
3333	25132	1978	2019
3333	106648	1978	2019
3333	106649	1978	2019
3333	107040	1978	2019
3334	106293	1978	2019
3334	106294	1978	2019
3334	106531	1978	2019
3335	106492	1978	2019
3336	106493	1978	2013
3337	106229	1978	2013
3338	106231	1978	2019
3339	106742	1978	2019
3340	106741	1978	2019
3340	107042	1978	2019
3341	83132	1978	2019
3341	169573	1978	2019
3342	106389	1978	2019
3343	106390	1978	2019
3344	106387	1978	2019
3345	106392	1978	2019
3346	106391	1978	2019
3347	106384	1978	2019
3347	106385	1978	2019
3347	106386	1978	2019
3347	106388	1978	2019
3347	106400	1978	2019
3348	35811	1978	2019
3348	106398	1978	2019
3349	106393	1978	2019
3349	106401	1978	2019
3350	106381	1978	2019
3351	106396	1978	2019
3351	106397	1978	2019
3352	106394	1978	2019
3353	106395	1978	2019
3354	14001	1978	2019
3355	106383	1978	2019
3356	106380	1978	2019
3357	106348	1978	2012
3358	106349	1978	2019
3359	12527	1978	2016
3359	31559	1978	2016
3359	106226	1978	2016
3359	106227	1978	2016
3359	106228	1978	2016
3359	106230	1978	2016
3360	20059	1978	2012
3360	28315	1978	2012
3361	106321	1978	2019
3361	107060	1978	2019
3366	98690	1978	2019
3367	98697	1978	2019
3368	98691	1978	2019
3369	98693	1978	2019
3370	98701	1978	2019
3371	98698	1978	2019
3372	98695	1978	2019
3373	98696	1978	2019
3374	98704	1978	2019
3375	98692	1978	2019
3376	98699	1978	2019
3377	98710	1978	2019
3378	98703	1978	2019
3378	98706	1978	2019
3378	98708	1978	2019
3379	98700	1978	2019
3380	103083	1978	2019
3381	103084	1978	2019
3382	103085	1978	2019
3383	103086	1978	2019
3384	103922	2008	2019
3384	103924	2008	2019
3384	103925	2008	2019
3384	103926	2008	2019
3384	103928	2008	2019
3385	103927	1978	2019
3386	103929	1978	2019
3387	103087	2011	2019
3387	103088	2011	2019
3387	103923	2011	2019
3388	103930	1978	2019
3389	103931	1978	2019
3390	103932	1978	2019
3391	103866	1978	2016
3392	103865	2017	2019
3392	103866	2017	2019
3393	103868	1978	2019
3394	103867	1978	2019
3395	71579	1978	2019
3395	71580	1978	2019
3396	71581	1978	2019
3397	71533	1978	2019
3398	71540	1978	2019
3399	71530	1978	2019
3399	71545	1978	2019
3400	71541	1978	2019
3401	71549	1978	2019
3401	71576	1978	2019
3402	71532	1978	2019
3403	71542	1978	2019
3403	71543	1978	2019
3403	71544	1978	2019
3404	71546	1978	2019
3404	71547	1978	2019
3404	71548	1978	2019
3405	71531	1978	2019
3405	71534	1978	2019
3405	71535	1978	2019
3405	71536	1978	2019
3405	71537	1978	2019
3405	71538	1978	2019
3406	71578	1978	2019
3407	71550	1978	2019
3408	71498	1978	2019
3409	72251	1978	2019
3409	72252	1978	2019
3409	72253	1978	2019
3409	72254	1978	2019
3410	72249	1978	2019
3410	72250	1978	2019
3410	139675	1978	2019
3411	72270	1978	2019
3412	72255	1978	2019
3413	72272	1978	2019
3414	72263	1978	2019
3415	72269	1978	2019
3416	72274	1978	2019
3417	72256	1978	2019
3418	72257	1978	2019
3419	72248	1978	2019
3420	72273	1978	2019
3421	69733	1978	2019
3421	72258	1978	2019
3421	72259	1978	2019
3422	72268	1978	2019
3423	72271	1978	2019
3424	83094	1978	2019
3424	83102	1978	2019
3424	83117	1978	2019
3425	83081	1978	2019
3426	83084	1978	2019
3427	83113	1978	2019
3428	83116	1978	2019
3429	83114	1978	2019
3430	83080	1978	2019
3431	83115	1978	2019
3432	83083	1978	2019
3433	83082	1978	2019
3434	69648	1978	2010
3434	70245	1978	2010
3435	70738	1978	2019
3436	70978	1978	2019
3437	70153	1978	2001
3438	70190	1978	2019
3438	126578	1978	2019
3439	70157	2004	2010
3439	70158	2004	2010
3439	70159	2004	2010
3439	70221	2004	2010
3439	70222	2004	2010
3439	70223	2004	2010
3439	70224	2004	2010
3440	69685	1978	2019
3440	69800	1978	2019
3440	70150	1978	2019
3440	126577	1978	2019
3441	70232	1978	2019
3442	70736	1978	2019
3443	70967	1978	2019
3444	70971	1978	2019
3445	70974	1978	2019
3446	70185	1978	2019
3446	126578	1978	2019
3447	70745	1978	2019
3447	70773	1978	2019
3448	70975	1978	2019
3449	70162	1978	1999
3450	70966	1978	2019
3451	70207	1978	2019
3452	70737	1978	2019
3452	70772	1978	2019
3452	70774	1978	2019
3453	70191	1978	2019
3454	70739	1978	2007
3455	70747	1978	2019
3455	70772	1978	2019
3455	70774	1978	2019
3456	70965	1978	2019
3457	70244	1978	2019
3458	70188	1978	2019
3458	126578	1978	2019
3459	70927	1978	2019
3460	70743	1978	2003
3461	71491	1978	2014
3462	70149	1978	2019
3463	70208	1978	2004
3464	70928	1978	2019
3465	69685	1978	2019
3465	70178	1978	2019
3465	70182	1978	2019
3466	70217	1978	2000
3467	70198	1999	2019
3467	70261	1999	2019
3467	70262	1999	2019
3467	70263	1999	2019
3467	127059	1999	2019
3468	70254	1978	2019
