start,end,WSAID,objectid,nationalco,nationalle,inspireid,national_1,beginlifes,endlifespa,country,name_gn_la,name_gn_na,name_gn__1,name_gn_so,name_gn_pr,name_gn_sp,name_gn__2,residenceo,upperlevel,boundary,Vandforsyn,Area (m3),Job_distribution_Industries,Job_distribution_Services,Job_distribution_Agriculture,WSA_Area (m3)
"1998","2019","1300",,,,,,,,,,,,,,,,,,,,,,,,"13783767"
"1978","2019","1301",,,,,,,,,,,,,,,,,,,,,,,,"1461784"
"1978","2019","1302",,,,,,,,,,,,,,,,,,,,,,,,"25501107"
"1978","2019","1303",,,,,,,,,,,,,,,,,,,,,,,,"4381149"
"1978","2019","1304",,,,,,,,,,,,,,,,,,,,,,,,"5204848"
"1978","2019","1305",,,,,,,,,,,,,,,,,,,,,,,,"15021485"
"1978","2019","1306",,,,,,,,,,,,,,,,,,,,,,,,"4474784"
"1978","2019","1307",,,,,,,,,,,,,,,,,,,,,,,,"14971871"
"1978","2019","1308",,,,,,,,,,,,,,,,,,,,,,,,"2975477"
"1978","2019","1309",,,,,,,,,,,,,,,,,,,,,,,,"2793611"
"1978","2019","1310",,,,,,,,,,,,,,,,,,,,,,,,"894326"
"1978","2019","1311",,,,,,,,,,,,,,,,,,,,,,,,"1232097"
"2007","2019","1312",,,,,,,,,,,,,,,,,,,,,,,,"16392261"
"1978","2019","1313",,,,,,,,,,,,,,,,,,,,,,,,"6758460"
"1978","2019","1314",,,,,,,,,,,,,,,,,,,,,,,,"2257886"
"1978","2019","1315",,,,,,,,,,,,,,,,,,,,,,,,"8220539"
"1978","2019","1316",,,,,,,,,,,,,,,,,,,,,,,,"9338826"
"1978","2019","1317",,,,,,,,,,,,,,,,,,,,,,,,"9420710"
"1978","2019","1318",,,,,,,,,,,,,,,,,,,,,,,,"14346103"
"1978","2019","1319",,,,,,,,,,,,,,,,,,,,,,,,"716134"
"1978","2019","1320",,,,,,,,,,,,,,,,,,,,,,,,"13919356"
"1978","2019","1321",,,,,,,,,,,,,,,,,,,,,,,,"2369268"
"1978","2019","1322",,,,,,,,,,,,,,,,,,,,,,,,"9249625"
"1978","2019","1323",,,,,,,,,,,,,,,,,,,,,,,,"2091582"
"1994","2019","1324",,,,,,,,,,,,,,,,,,,,,,,,"12123282"
"1978","2019","1325",,,,,,,,,,,,,,,,,,,,,,,,"1152361"
"1978","2019","1326",,,,,,,,,,,,,,,,,,,,,,,,"10799680"
"1978","2019","1327",,,,,,,,,,,,,,,,,,,,,,,,"853086"
"1978","2019","1328",,,,,,,,,,,,,,,,,,,,,,,,"1294253"
"1978","2019","1329",,,,,,,,,,,,,,,,,,,,,,,,"5108169"
"1978","2019","1330",,,,,,,,,,,,,,,,,,,,,,,,"11535852"
"1978","2019","1331",,,,,,,,,,,,,,,,,,,,,,,,"1565406"
"1978","2019","1332",,,,,,,,,,,,,,,,,,,,,,,,"6979542"
"1978","2019","1333",,,,,,,,,,,,,,,,,,,,,,,,"17184859"
"1978","2019","1334",,,,,,,,,,,,,,,,,,,,,,,,"5707135"
"2004","2019","1335",,,,,,,,,,,,,,,,,,,,,,,,"34080095"
"1978","2019","1336",,,,,,,,,,,,,,,,,,,,,,,,"16861727"
"1994","2019","1337",,,,,,,,,,,,,,,,,,,,,,,,"47862890"
"1978","2019","1338",,,,,,,,,,,,,,,,,,,,,,,,"21753170"
"1978","2019","1339",,,,,,,,,,,,,,,,,,,,,,,,"13671916"
"1978","2019","1340",,,,,,,,,,,,,,,,,,,,,,,,"9291480"
"2006","2016","1341",,,,,,,,,,,,,,,,,,,,,,,,"376176982"
"1978","2019","1342",,,,,,,,,,,,,,,,,,,,,,,,"6203854"
"1978","2019","1343",,,,,,,,,,,,,,,,,,,,,,,,"14199710"
"1978","2019","1344",,,,,,,,,,,,,,,,,,,,,,,,"2495832"
"1978","2019","1345",,,,,,,,,,,,,,,,,,,,,,,,"3359414"
"1978","2010","1346",,,,,,,,,,,,,,,,,,,,,,,,"2840116"
"1978","2019","1347",,,,,,,,,,,,,,,,,,,,,,,,"2939138"
"1978","2019","1348",,,,,,,,,,,,,,,,,,,,,,,,"3443970"
"1978","2019","1349",,,,,,,,,,,,,,,,,,,,,,,,"1050302"
"1978","2019","1350",,,,,,,,,,,,,,,,,,,,,,,,"12861310"
"1978","2019","1351",,,,,,,,,,,,,,,,,,,,,,,,"716500"
"1978","2019","1352",,,,,,,,,,,,,,,,,,,,,,,,"6108360"
"1978","2019","1353",,,,,,,,,,,,,,,,,,,,,,,,"2140017"
"1978","2019","1354",,,,,,,,,,,,,,,,,,,,,,,,"6354904"
"1978","2019","1355",,,,,,,,,,,,,,,,,,,,,,,,"920878"
"1978","2019","1356",,,,,,,,,,,,,,,,,,,,,,,,"1464951"
"1978","2019","1357",,,,,,,,,,,,,,,,,,,,,,,,"2439011"
"1978","2019","1358",,,,,,,,,,,,,,,,,,,,,,,,"130303336"
"1978","2019","1359",,,,,,,,,,,,,,,,,,,,,,,,"13469484"
"1978","2019","1360",,,,,,,,,,,,,,,,,,,,,,,,"1342576"
"1978","2019","1361",,,,,,,,,,,,,,,,,,,,,,,,"1326097"
"1978","2019","1362",,,,,,,,,,,,,,,,,,,,,,,,"8376141"
"1978","2019","1363",,,,,,,,,,,,,,,,,,,,,,,,"18357279"
"1978","2019","1364",,,,,,,,,,,,,,,,,,,,,,,,"1035913"
"1978","2019","1365",,,,,,,,,,,,,,,,,,,,,,,,"14403533"
"1978","2019","1366",,,,,,,,,,,,,,,,,,,,,,,,"17839835"
"1978","2019","1367",,,,,,,,,,,,,,,,,,,,,,,,"30228019"
"1978","2019","1368",,,,,,,,,,,,,,,,,,,,,,,,"27182564"
"1978","2019","1369",,,,,,,,,,,,,,,,,,,,,,,,"15469108"
"1978","2019","1370",,,,,,,,,,,,,,,,,,,,,,,,"485501"
"1978","2019","1371",,,,,,,,,,,,,,,,,,,,,,,,"51423429"
"1978","2019","1372",,,,,,,,,,,,,,,,,,,,,,,,"60119865"
"1978","2019","1373",,,,,,,,,,,,,,,,,,,,,,,,"7551518"
"1978","2019","1374",,,,,,,,,,,,,,,,,,,,,,,,"74429335"
"1978","2019","1375",,,,,,,,,,,,,,,,,,,,,,,,"10349123"
"1978","2019","1376",,,,,,,,,,,,,,,,,,,,,,,,"7557768"
"1978","2019","1377",,,,,,,,,,,,,,,,,,,,,,,,"22784748"
"1978","2019","1378",,,,,,,,,,,,,,,,,,,,,,,,"6456162"
"1978","2019","1379",,,,,,,,,,,,,,,,,,,,,,,,"9372958"
"1978","2019","1380",,,,,,,,,,,,,,,,,,,,,,,,"5977939"
"1978","2019","1381",,,,,,,,,,,,,,,,,,,,,,,,"7366009"
"1978","2019","1382",,,,,,,,,,,,,,,,,,,,,,,,"4297673"
"1978","2019","1383",,,,,,,,,,,,,,,,,,,,,,,,"14856900"
"1978","2019","1384",,,,,,,,,,,,,,,,,,,,,,,,"23408698"
"1978","2019","1385",,,,,,,,,,,,,,,,,,,,,,,,"41134251"
"1978","2019","1386",,,,,,,,,,,,,,,,,,,,,,,,"28767001"
"1978","2019","1387",,,,,,,,,,,,,,,,,,,,,,,,"8772898"
"1978","2019","1388",,,,,,,,,,,,,,,,,,,,,,,,"4557814"
"1978","2019","1389",,,,,,,,,,,,,,,,,,,,,,,,"51561400"
"1978","2019","1390",,,,,,,,,,,,,,,,,,,,,,,,"4874737"
"1978","2019","1391",,,,,,,,,,,,,,,,,,,,,,,,"16795484"
"1978","2019","1392",,,,,,,,,,,,,,,,,,,,,,,,"23735997"
"1978","1994","1393",,,,,,,,,,,,,,,,,,,,,,,,"21545233"
"1978","2019","1394",,,,,,,,,,,,,,,,,,,,,,,,"7515579"
"1978","2019","1395",,,,,,,,,,,,,,,,,,,,,,,,"2669997"
"1978","2019","1396",,,,,,,,,,,,,,,,,,,,,,,,"23077273"
"1978","2019","1397",,,,,,,,,,,,,,,,,,,,,,,,"967942"
"1978","2019","1398",,,,,,,,,,,,,,,,,,,,,,,,"985700"
"1978","2019","1399",,,,,,,,,,,,,,,,,,,,,,,,"77024121"
"1978","2019","1400",,,,,,,,,,,,,,,,,,,,,,,,"50648047"
"1978","2019","1401",,,,,,,,,,,,,,,,,,,,,,,,"60093161"
"1978","2019","1402",,,,,,,,,,,,,,,,,,,,,,,,"97047470"
"1978","2019","1403",,,,,,,,,,,,,,,,,,,,,,,,"12397820"
"1978","2019","1404",,,,,,,,,,,,,,,,,,,,,,,,"12122441"
"1978","2019","1405",,,,,,,,,,,,,,,,,,,,,,,,"45771952"
"1978","2019","1406",,,,,,,,,,,,,,,,,,,,,,,,"47729476"
"1978","2019","1407",,,,,,,,,,,,,,,,,,,,,,,,"110595892"
"1978","2019","1408",,,,,,,,,,,,,,,,,,,,,,,,"18020809"
"1978","2019","1409",,,,,,,,,,,,,,,,,,,,,,,,"28943196"
"1978","2019","1410",,,,,,,,,,,,,,,,,,,,,,,,"57852863"
"1978","2019","1411",,,,,,,,,,,,,,,,,,,,,,,,"18477153"
"1978","2019","1412",,,,,,,,,,,,,,,,,,,,,,,,"1084573"
"1978","2019","1413",,,,,,,,,,,,,,,,,,,,,,,,"362670"
"1978","2019","1414",,,,,,,,,,,,,,,,,,,,,,,,"69425280"
"1978","2019","1415",,,,,,,,,,,,,,,,,,,,,,,,"19712380"
"1978","2019","1416",,,,,,,,,,,,,,,,,,,,,,,,"5906767"
"1978","2019","1417",,,,,,,,,,,,,,,,,,,,,,,,"1283212"
"1978","2019","1418",,,,,,,,,,,,,,,,,,,,,,,,"10498225"
"2007","2019","1419",,,,,,,,,,,,,,,,,,,,,,,,"77218000"
"1978","2019","1420",,,,,,,,,,,,,,,,,,,,,,,,"27327464"
"2001","2019","1421",,,,,,,,,,,,,,,,,,,,,,,,"68085328"
"1978","2019","1422",,,,,,,,,,,,,,,,,,,,,,,,"48334976"
"1978","2019","1423",,,,,,,,,,,,,,,,,,,,,,,,"34788505"
"2004","2019","1424",,,,,,,,,,,,,,,,,,,,,,,,"137903885"
"1978","2019","1425",,,,,,,,,,,,,,,,,,,,,,,,"15732838"
"1978","2019","1426",,,,,,,,,,,,,,,,,,,,,,,,"178053538"
"1978","2019","1427",,,,,,,,,,,,,,,,,,,,,,,,"79228016"
"1996","2019","1428",,,,,,,,,,,,,,,,,,,,,,,,"85268937"
"1978","2019","1429",,,,,,,,,,,,,,,,,,,,,,,,"24779498"
"1978","2019","1430",,,,,,,,,,,,,,,,,,,,,,,,"24042509"
"1978","2019","1431",,,,,,,,,,,,,,,,,,,,,,,,"50034646"
"1978","2019","1432",,,,,,,,,,,,,,,,,,,,,,,,"29049522"
"1978","2019","1433",,,,,,,,,,,,,,,,,,,,,,,,"74958330"
"1978","2019","1434",,,,,,,,,,,,,,,,,,,,,,,,"6859863"
"1978","2019","1435",,,,,,,,,,,,,,,,,,,,,,,,"6490461"
"1978","2019","1436",,,,,,,,,,,,,,,,,,,,,,,,"5195637"
"1978","2019","1437",,,,,,,,,,,,,,,,,,,,,,,,"2371392"
"1978","2019","1438",,,,,,,,,,,,,,,,,,,,,,,,"5964595"
"2006","2019","1439",,,,,,,,,,,,,,,,,,,,,,,,"22690269"
"1978","2019","1440",,,,,,,,,,,,,,,,,,,,,,,,"5546280"
"1978","2019","1441",,,,,,,,,,,,,,,,,,,,,,,,"5344926"
"1978","2019","1442",,,,,,,,,,,,,,,,,,,,,,,,"2748166"
"1978","2019","1443",,,,,,,,,,,,,,,,,,,,,,,,"1116834"
"2010","2010","1444",,,,,,,,,,,,,,,,,,,,,,,,"133375789"
"1978","2019","1445",,,,,,,,,,,,,,,,,,,,,,,,"12657212"
"1978","2019","1446",,,,,,,,,,,,,,,,,,,,,,,,"21568463"
"1978","2019","1447",,,,,,,,,,,,,,,,,,,,,,,,"5758225"
"1978","2019","1448",,,,,,,,,,,,,,,,,,,,,,,,"42696725"
"1978","2019","1449",,,,,,,,,,,,,,,,,,,,,,,,"14231346"
"2006","2019","1450",,,,,,,,,,,,,,,,,,,,,,,,"37016008"
"1998","1999","1451",,,,,,,,,,,,,,,,,,,,,,,,"38730890"
"1978","2019","1452",,,,,,,,,,,,,,,,,,,,,,,,"14101733"
"1978","2019","1453",,,,,,,,,,,,,,,,,,,,,,,,"10828781"
"1978","2019","1454",,,,,,,,,,,,,,,,,,,,,,,,"3220194"
"2007","2019","1455",,,,,,,,,,,,,,,,,,,,,,,,"23826925"
"1978","2019","1456",,,,,,,,,,,,,,,,,,,,,,,,"87401563"
"1978","2019","1457",,,,,,,,,,,,,,,,,,,,,,,,"28504686"
"1978","2019","1458",,,,,,,,,,,,,,,,,,,,,,,,"13406964"
"1978","2019","1459",,,,,,,,,,,,,,,,,,,,,,,,"716008"
"1978","2019","1460",,,,,,,,,,,,,,,,,,,,,,,,"28746356"
"1978","2019","1461",,,,,,,,,,,,,,,,,,,,,,,,"11524901"
"1978","2019","1462",,,,,,,,,,,,,,,,,,,,,,,,"21542208"
"1978","2019","1463",,,,,,,,,,,,,,,,,,,,,,,,"97923467"
"1978","2019","1464",,,,,,,,,,,,,,,,,,,,,,,,"57032076"
"1978","2019","1465",,,,,,,,,,,,,,,,,,,,,,,,"65981039"
"1978","2012","1466",,,,,,,,,,,,,,,,,,,,,,,,"624810"
"1978","2019","1467",,,,,,,,,,,,,,,,,,,,,,,,"26779379"
"1997","2012","1468",,,,,,,,,,,,,,,,,,,,,,,,"180757408"
"1978","2019","1469",,,,,,,,,,,,,,,,,,,,,,,,"86790370"
"1978","2019","1470",,,,,,,,,,,,,,,,,,,,,,,,"14815334"
"1978","2019","1471",,,,,,,,,,,,,,,,,,,,,,,,"20861617"
"1978","2019","1472",,,,,,,,,,,,,,,,,,,,,,,,"31188907"
"1978","2019","1473",,,,,,,,,,,,,,,,,,,,,,,,"3293868"
"1978","2019","1474",,,,,,,,,,,,,,,,,,,,,,,,"2324506"
"1992","2019","1475",,,,,,,,,,,,,,,,,,,,,,,,"25434343"
"1978","2019","1476",,,,,,,,,,,,,,,,,,,,,,,,"50743738"
"1978","2019","1477",,,,,,,,,,,,,,,,,,,,,,,,"7133553"
"1978","2019","1478",,,,,,,,,,,,,,,,,,,,,,,,"24262233"
"1978","2019","1479",,,,,,,,,,,,,,,,,,,,,,,,"2533490"
"1978","2019","1480",,,,,,,,,,,,,,,,,,,,,,,,"3030000"
"2007","2019","1481",,,,,,,,,,,,,,,,,,,,,,,,"16404385"
"2016","2019","1482",,,,,,,,,,,,,,,,,,,,,,,,"37776024"
"1978","2019","1483",,,,,,,,,,,,,,,,,,,,,,,,"10013153"
"1978","2019","1484",,,,,,,,,,,,,,,,,,,,,,,,"18406052"
"1978","2019","1485",,,,,,,,,,,,,,,,,,,,,,,,"17132409"
"1978","2019","1486",,,,,,,,,,,,,,,,,,,,,,,,"11181194"
"2000","2019","1487",,,,,,,,,,,,,,,,,,,,,,,,"25087037"
"1985","2019","1488",,,,,,,,,,,,,,,,,,,,,,,,"26375108"
"1978","2019","1489",,,,,,,,,,,,,,,,,,,,,,,,"10520221"
"1978","2019","1490",,,,,,,,,,,,,,,,,,,,,,,,"10385218"
"1993","2019","1491",,,,,,,,,,,,,,,,,,,,,,,,"26500932"
"1978","2019","1492",,,,,,,,,,,,,,,,,,,,,,,,"14543453"
"1978","2019","1493",,,,,,,,,,,,,,,,,,,,,,,,"4260051"
"1978","2019","1494",,,,,,,,,,,,,,,,,,,,,,,,"5470238"
"1978","2019","1495",,,,,,,,,,,,,,,,,,,,,,,,"31330344"
"1978","2019","1496",,,,,,,,,,,,,,,,,,,,,,,,"6325323"
"1978","2019","1497",,,,,,,,,,,,,,,,,,,,,,,,"15291845"
"1978","2019","1498",,,,,,,,,,,,,,,,,,,,,,,,"13309173"
"1978","2019","1499",,,,,,,,,,,,,,,,,,,,,,,,"6313382"
"2012","2019","1500",,,,,,,,,,,,,,,,,,,,,,,,"12000849"
"1996","2019","1501",,,,,,,,,,,,,,,,,,,,,,,,"8892470"
"2013","2019","1502",,,,,,,,,,,,,,,,,,,,,,,,"134409622"
"1996","2019","1503",,,,,,,,,,,,,,,,,,,,,,,,"100489534"
"1978","2019","1504",,,,,,,,,,,,,,,,,,,,,,,,"5487244"
"1978","2019","1505",,,,,,,,,,,,,,,,,,,,,,,,"4715432"
"1978","2019","1506",,,,,,,,,,,,,,,,,,,,,,,,"3224842"
"1978","2019","1507",,,,,,,,,,,,,,,,,,,,,,,,"5254435"
"1978","2019","1508",,,,,,,,,,,,,,,,,,,,,,,,"4575649"
"1978","2019","1509",,,,,,,,,,,,,,,,,,,,,,,,"4369924"
"1978","2019","1510",,,,,,,,,,,,,,,,,,,,,,,,"2651993"
"1978","2019","1511",,,,,,,,,,,,,,,,,,,,,,,,"2287152"
"1998","2019","1512",,,,,,,,,,,,,,,,,,,,,,,,"67406009"
"1978","2019","1513",,,,,,,,,,,,,,,,,,,,,,,,"2452347"
"1978","2019","1514",,,,,,,,,,,,,,,,,,,,,,,,"32846231"
"1978","2019","1515",,,,,,,,,,,,,,,,,,,,,,,,"648809"
"1978","2019","1516",,,,,,,,,,,,,,,,,,,,,,,,"5264028"
"1978","2019","1517",,,,,,,,,,,,,,,,,,,,,,,,"10259680"
"1978","2019","1518",,,,,,,,,,,,,,,,,,,,,,,,"12885245"
"1978","2019","1519",,,,,,,,,,,,,,,,,,,,,,,,"11890413"
"2013","2019","1520",,,,,,,,,,,,,,,,,,,,,,,,"10164970"
"1978","2019","1521",,,,,,,,,,,,,,,,,,,,,,,,"6115629"
"1978","2019","1522",,,,,,,,,,,,,,,,,,,,,,,,"8069617"
"1978","2019","1523",,,,,,,,,,,,,,,,,,,,,,,,"10747274"
"1978","2019","1524",,,,,,,,,,,,,,,,,,,,,,,,"8180299"
"1978","2019","1525",,,,,,,,,,,,,,,,,,,,,,,,"4140543"
"1978","2019","1526",,,,,,,,,,,,,,,,,,,,,,,,"7665635"
"1978","2019","1527",,,,,,,,,,,,,,,,,,,,,,,,"1345103"
"1978","1995","1528",,,,,,,,,,,,,,,,,,,,,,,,"21358125"
"1978","2019","1529",,,,,,,,,,,,,,,,,,,,,,,,"2927466"
"1978","2019","1530",,,,,,,,,,,,,,,,,,,,,,,,"5599716"
"1978","2019","1531",,,,,,,,,,,,,,,,,,,,,,,,"10724273"
"1978","2019","1532",,,,,,,,,,,,,,,,,,,,,,,,"11784240"
"1978","2019","1533",,,,,,,,,,,,,,,,,,,,,,,,"3839942"
"1978","2019","1534",,,,,,,,,,,,,,,,,,,,,,,,"1023970"
"1978","2019","1535",,,,,,,,,,,,,,,,,,,,,,,,"3051852"
"1978","2019","1536",,,,,,,,,,,,,,,,,,,,,,,,"19618163"
"1978","2019","1537",,,,,,,,,,,,,,,,,,,,,,,,"12342921"
"1978","2019","1538",,,,,,,,,,,,,,,,,,,,,,,,"2999258"
"2001","2019","1539",,,,,,,,,,,,,,,,,,,,,,,,"11877927"
"1978","2019","1540",,,,,,,,,,,,,,,,,,,,,,,,"13504961"
"1978","2019","1541",,,,,,,,,,,,,,,,,,,,,,,,"2094173"
"1978","2019","1542",,,,,,,,,,,,,,,,,,,,,,,,"3846464"
"2001","2019","1543",,,,,,,,,,,,,,,,,,,,,,,,"26484625"
"1978","2019","1544",,,,,,,,,,,,,,,,,,,,,,,,"21790631"
"1978","2019","1545",,,,,,,,,,,,,,,,,,,,,,,,"16113928"
"1978","2019","1546",,,,,,,,,,,,,,,,,,,,,,,,"12236168"
"1978","2019","1547",,,,,,,,,,,,,,,,,,,,,,,,"17447189"
"1978","2019","1548",,,,,,,,,,,,,,,,,,,,,,,,"9570726"
"2010","2019","1549",,,,,,,,,,,,,,,,,,,,,,,,"41702058"
"1978","2019","1550",,,,,,,,,,,,,,,,,,,,,,,,"4040283"
"1978","2019","1551",,,,,,,,,,,,,,,,,,,,,,,,"1820553"
"1978","2019","1552",,,,,,,,,,,,,,,,,,,,,,,,"451363"
"2002","2019","1553",,,,,,,,,,,,,,,,,,,,,,,,"7779030"
"1978","2019","1554",,,,,,,,,,,,,,,,,,,,,,,,"9633526"
"1978","2019","1555",,,,,,,,,,,,,,,,,,,,,,,,"6370870"
"1978","2019","1556",,,,,,,,,,,,,,,,,,,,,,,,"6155818"
"1978","2019","1557",,,,,,,,,,,,,,,,,,,,,,,,"3053186"
"1978","2019","1558",,,,,,,,,,,,,,,,,,,,,,,,"595518"
"1978","2019","1559",,,,,,,,,,,,,,,,,,,,,,,,"34522686"
"2015","2019","1560",,,,,,,,,,,,,,,,,,,,,,,,"114499733"
"1978","2019","1561",,,,,,,,,,,,,,,,,,,,,,,,"43818056"
"1978","2019","1562",,,,,,,,,,,,,,,,,,,,,,,,"7006987"
"1978","2019","1563",,,,,,,,,,,,,,,,,,,,,,,,"28413507"
"1978","2001","1564",,,,,,,,,,,,,,,,,,,,,,,,"14528079"
"1978","2019","1565",,,,,,,,,,,,,,,,,,,,,,,,"25646559"
"1978","2019","1566",,,,,,,,,,,,,,,,,,,,,,,,"28204203"
"1978","2019","1567",,,,,,,,,,,,,,,,,,,,,,,,"29712590"
"2002","2019","1568",,,,,,,,,,,,,,,,,,,,,,,,"50144864"
"1978","2019","1569",,,,,,,,,,,,,,,,,,,,,,,,"16956613"
"1978","2019","1570",,,,,,,,,,,,,,,,,,,,,,,,"9340495"
"1978","2010","1571",,,,,,,,,,,,,,,,,,,,,,,,"1208383"
"1988","2010","1572",,,,,,,,,,,,,,,,,,,,,,,,"28082255"
"1978","2019","1573",,,,,,,,,,,,,,,,,,,,,,,,"7743657"
"1978","2019","1574",,,,,,,,,,,,,,,,,,,,,,,,"3122403"
"1978","2019","1575",,,,,,,,,,,,,,,,,,,,,,,,"11106989"
"1978","2019","1576",,,,,,,,,,,,,,,,,,,,,,,,"22881856"
"1978","2019","1577",,,,,,,,,,,,,,,,,,,,,,,,"7188355"
"1978","2019","1578",,,,,,,,,,,,,,,,,,,,,,,,"5758787"
"1978","2019","1579",,,,,,,,,,,,,,,,,,,,,,,,"7151573"
"1978","2019","1580",,,,,,,,,,,,,,,,,,,,,,,,"24693697"
"1978","2019","1581",,,,,,,,,,,,,,,,,,,,,,,,"3322305"
"1978","2019","1582",,,,,,,,,,,,,,,,,,,,,,,,"4605130"
"1978","2019","1583",,,,,,,,,,,,,,,,,,,,,,,,"18045835"
"1978","2019","1584",,,,,,,,,,,,,,,,,,,,,,,,"41208100"
"1978","2019","1585",,,,,,,,,,,,,,,,,,,,,,,,"9549883"
"1978","2019","1586",,,,,,,,,,,,,,,,,,,,,,,,"13727379"
"1978","2019","1587",,,,,,,,,,,,,,,,,,,,,,,,"7728688"
"1978","2019","1588",,,,,,,,,,,,,,,,,,,,,,,,"7729684"
"1989","2019","1589",,,,,,,,,,,,,,,,,,,,,,,,"12838352"
"1978","2019","1590",,,,,,,,,,,,,,,,,,,,,,,,"14186727"
"1978","2019","1591",,,,,,,,,,,,,,,,,,,,,,,,"8967039"
"1978","2019","1592",,,,,,,,,,,,,,,,,,,,,,,,"16468770"
"1978","2019","1593",,,,,,,,,,,,,,,,,,,,,,,,"4150947"
"1978","2019","1594",,,,,,,,,,,,,,,,,,,,,,,,"25280450"
"1978","2019","1595",,,,,,,,,,,,,,,,,,,,,,,,"7500979"
"1978","2019","1596",,,,,,,,,,,,,,,,,,,,,,,,"11118872"
"1978","2019","1597",,,,,,,,,,,,,,,,,,,,,,,,"3390920"
"1978","2019","1598",,,,,,,,,,,,,,,,,,,,,,,,"17096203"
"1978","2019","1599",,,,,,,,,,,,,,,,,,,,,,,,"3101645"
"1978","2019","1600",,,,,,,,,,,,,,,,,,,,,,,,"21572656"
"1978","2019","1601",,,,,,,,,,,,,,,,,,,,,,,,"28542702"
"1978","2019","1602",,,,,,,,,,,,,,,,,,,,,,,,"3291344"
"1978","2019","1603",,,,,,,,,,,,,,,,,,,,,,,,"20686430"
"1978","2019","1604",,,,,,,,,,,,,,,,,,,,,,,,"47115000"
"1978","2019","1605",,,,,,,,,,,,,,,,,,,,,,,,"6823127"
"1978","2019","1606",,,,,,,,,,,,,,,,,,,,,,,,"7803779"
"1978","2019","1607",,,,,,,,,,,,,,,,,,,,,,,,"20775245"
"1978","2019","1608",,,,,,,,,,,,,,,,,,,,,,,,"4661613"
"1978","2019","1609",,,,,,,,,,,,,,,,,,,,,,,,"13965896"
"1978","2019","1610",,,,,,,,,,,,,,,,,,,,,,,,"9787839"
"1978","2019","1611",,,,,,,,,,,,,,,,,,,,,,,,"2307376"
"1978","2019","1612",,,,,,,,,,,,,,,,,,,,,,,,"7991152"
"1978","2019","1613",,,,,,,,,,,,,,,,,,,,,,,,"14204073"
"1978","2019","1614",,,,,,,,,,,,,,,,,,,,,,,,"5582802"
"1978","2019","1615",,,,,,,,,,,,,,,,,,,,,,,,"22548997"
"1978","2019","1616",,,,,,,,,,,,,,,,,,,,,,,,"10122740"
"1978","2019","1617",,,,,,,,,,,,,,,,,,,,,,,,"9374422"
"1978","2019","1618",,,,,,,,,,,,,,,,,,,,,,,,"17936959"
"1978","1981","1619",,,,,,,,,,,,,,,,,,,,,,,,"16089886"
"1978","2019","1620",,,,,,,,,,,,,,,,,,,,,,,,"8577776"
"1978","2019","1621",,,,,,,,,,,,,,,,,,,,,,,,"14017044"
"1978","2019","1622",,,,,,,,,,,,,,,,,,,,,,,,"17940201"
"1978","2019","1623",,,,,,,,,,,,,,,,,,,,,,,,"12901457"
"1978","2019","1624",,,,,,,,,,,,,,,,,,,,,,,,"14441592"
"1978","2019","1625",,,,,,,,,,,,,,,,,,,,,,,,"240518"
"1978","2019","1626",,,,,,,,,,,,,,,,,,,,,,,,"11688177"
"1978","2019","1627",,,,,,,,,,,,,,,,,,,,,,,,"9096752"
"1978","2019","1628",,,,,,,,,,,,,,,,,,,,,,,,"2333910"
"1978","2019","1629",,,,,,,,,,,,,,,,,,,,,,,,"4374144"
"1978","2019","1630",,,,,,,,,,,,,,,,,,,,,,,,"6375737"
"1978","2019","1631",,,,,,,,,,,,,,,,,,,,,,,,"983890"
"1978","2019","1632",,,,,,,,,,,,,,,,,,,,,,,,"1929392"
"1978","2019","1633",,,,,,,,,,,,,,,,,,,,,,,,"929104"
"1978","2019","1634",,,,,,,,,,,,,,,,,,,,,,,,"2262345"
"1978","2019","1635",,,,,,,,,,,,,,,,,,,,,,,,"31915431"
"1978","2019","1636",,,,,,,,,,,,,,,,,,,,,,,,"11747792"
"1978","2019","1637",,,,,,,,,,,,,,,,,,,,,,,,"1244758"
"1978","2019","1638",,,,,,,,,,,,,,,,,,,,,,,,"15311878"
"1978","2019","1639",,,,,,,,,,,,,,,,,,,,,,,,"337904"
"1978","2019","1640",,,,,,,,,,,,,,,,,,,,,,,,"1108491"
"1978","2019","1641",,,,,,,,,,,,,,,,,,,,,,,,"8267807"
"1978","2019","1642",,,,,,,,,,,,,,,,,,,,,,,,"556282"
"1978","2019","1643",,,,,,,,,,,,,,,,,,,,,,,,"321816"
"1978","2019","1644",,,,,,,,,,,,,,,,,,,,,,,,"953220"
"1978","2019","1645",,,,,,,,,,,,,,,,,,,,,,,,"4933149"
"1978","2019","1646",,,,,,,,,,,,,,,,,,,,,,,,"1262278"
"1978","2019","1647",,,,,,,,,,,,,,,,,,,,,,,,"727858"
"1978","2019","1648",,,,,,,,,,,,,,,,,,,,,,,,"772979"
"1978","2019","1649",,,,,,,,,,,,,,,,,,,,,,,,"5449714"
"1978","2019","1650",,,,,,,,,,,,,,,,,,,,,,,,"1744915"
"1978","2019","1651",,,,,,,,,,,,,,,,,,,,,,,,"2785352"
"1978","2019","1652",,,,,,,,,,,,,,,,,,,,,,,,"1751314"
"1978","2019","1653",,,,,,,,,,,,,,,,,,,,,,,,"4189259"
"1978","2019","1654",,,,,,,,,,,,,,,,,,,,,,,,"803891"
